'AND',0.5406098378,0.7387952238,2.2409,0.422368004,0.7226777448,4.2118,0.422368004,0.7226777448,4.2118,0.3042543513,0.6217007721,2.1741,0.3042543513,0.6217007721,2.1741,0.2476256935,0.671938763,3.9034,0.2476256935,0.671938763,3.9034,0.2173538326,0.7169630129,4.4853,0.2173538326,0.7169630129,4.4853,0.2620573433,0.7803943873,5.6834,0.2620573433,0.7803943873,5.6834,0.3032598396,0.8245253821,4.235,0.3032598396,0.8245253821,4.235,0.4275694742,0.848727197,3.7515,0.3042543513,0.6217007721,2.1741,0.1715947657,0.5386300044,3.4328,0.1715947657,0.5386300044,3.4328,0.1609221868,0.5885137233,4.3098,0.1609221868,0.5885137233,4.3098,0.3042543513,0.6217007721,2.1741,0.1715947657,0.5386300044,3.4328,0.1682424183,0.5115973496,4.4994,0.1682424183,0.5115973496,4.4994,0.2065590047,0.4235456253,4.2487,0.2065590047,0.4235456253,4.2487,0.2496131947,0.4087170143,4.5603,0.1715947657,0.5386300044,3.4328,0.0365914186,0.5077307372,2.0371,0.1609221868,0.5885137233,4.3098,6.1877870033,0.7551703882,4.264,6.1877870033,0.7551703882,4.264,6.197696302,0.7737738838,4.1257,6.197696302,0.7737738838,4.1257,6.1852801691,0.81086559,3.9695,6.1877870033,0.7551703882,4.264,6.029766878,0.7387276989,3.6041
'ANT',2.8654667557,-0.6481710033,4.7656,2.7364694417,-0.5422354415,4.4113,2.7364694417,-0.5422354415,4.4113,2.4838025999,-0.627469387,4.6623,2.4838025999,-0.627469387,4.6623,2.5490628416,-0.4846703067,4.8997,2.5490628416,-0.4846703067,4.8997,2.7364694417,-0.5422354415,4.4113
'APS',3.8740292432,-1.379590486,3.9796,4.2775718363,-1.3734983034,4.6689,4.2775718363,-1.3734983034,4.6689,4.3347771051,-1.377011705,4.0203,4.3347771051,-1.377011705,4.0203,4.376807215,-1.352919402,4.3954
'AQR',5.4440115501,-0.1657310527,3.7818,5.6354878559,-0.0972350084,3.0404,5.6354878559,-0.0972350084,3.0404,5.7848229225,-0.0055820216,3.108,5.7848229225,-0.0055820216,3.108,5.8540742823,-0.0242138789,3.8423,5.8540742823,-0.0242138789,3.8423,5.8853811479,-0.0003502047,3.745,5.8853811479,-0.0003502047,3.745,5.9138539234,-0.0020483403,4.0159,5.9138539234,-0.0020483403,4.0159,6.0838783476,-0.1055667167,4.3152,6.0838783476,-0.1055667167,4.3152,5.9891601885,-0.1322903488,3.8072,5.9891601885,-0.1322903488,3.8072,6.0995042095,-0.1602646896,4.3607,6.0995042095,-0.1602646896,4.3607,5.9759717102,-0.2372345337,4.1494,5.9759717102,-0.2372345337,4.1494,5.9980450016,-0.2761243435,3.2964,5.9980450016,-0.2761243435,3.2964,6.1216188254,-0.350817203,4.118,6.1216188254,-0.350817203,4.118,6.0626020265,-0.3695295838,3.8484,5.7876721702,-0.242069145,4.2648,5.8330333615,-0.1358431158,4.3335,5.8330333615,-0.1358431158,4.3335,5.7848229225,-0.0055820216,3.108
'AQL',5.2155358416,0.1118395311,3.8668,5.195749333,0.1547650596,0.8273,5.195749333,0.1547650596,0.8273,5.1760335296,0.185236481,2.8695,5.1760335296,0.185236481,2.8695,5.0854351232,0.0543596572,3.4408,5.0854351232,0.0543596572,3.4408,4.997794846,0.2419673781,2.9935,4.997794846,0.2419673781,2.9935,4.9725440772,0.2629945516,4.184,4.997794846,0.2419673781,2.9935,5.0014554958,-0.0852128124,3.4026,5.0014554958,-0.0852128124,3.4026,5.0854351232,0.0543596572,3.4408,5.0014554958,-0.0852128124,3.4026,5.1344151618,-0.0224545464,4.3265,5.1344151618,-0.0224545464,4.3265,5.2853125576,-0.0143374561,3.2245,5.2853125576,-0.0143374561,3.2245,5.2031438386,0.0175523955,4.044,5.2031438386,0.0175523955,4.044,5.0854351232,0.0543596572,3.4408
'ARA',4.7413235439,-0.8742608091,3.6327,4.5895266472,-0.8705000971,2.7869,4.5895266472,-0.8705000971,2.7869,4.4487749372,-0.9278255832,4.2025,4.4487749372,-0.9278255832,4.2025,4.4445704416,-0.9772108151,3.2393,4.4445704416,-0.9772108151,3.2393,4.4060190813,-1.0304653683,3.876,4.5895266472,-0.8705000971,2.7869,4.5609814586,-0.9691782595,2.9935,4.5609814586,-0.9691782595,2.9935,4.5613932582,-0.9839762802,3.271,4.5613932582,-0.9839762802,3.271,4.5862872742,-1.0591287369,3.5681,4.5613932582,-0.9839762802,3.271,4.4445704416,-0.9772108151,3.2393
'ARI',0.7416914391,0.4757905498,3.5831,0.5548900421,0.4095027186,2.1726,0.5548900421,0.4095027186,2.1726,0.5002076818,0.3631733438,2.7044,0.5002076818,0.3631733438,2.7044,0.4953655907,0.3367454416,3.8584
'AUR',1.3198092592,0.7169095101,3.8549,1.3175878239,0.7648611127,3.1457,1.3175878239,0.7648611127,3.1457,1.3818132039,0.8028345096,0.2385,1.3818132039,0.8028345096,0.2385,1.5687274033,0.9474516638,3.8904,1.5687274033,0.9474516638,3.8904,1.568743343,0.784480729,1.9038,1.568743343,0.784480729,1.9038,1.3818132039,0.8028345096,0.2385,1.3818132039,0.8028345096,0.2385,1.3374217332,0.7196802464,3.116,1.3374217332,0.7196802464,3.116,1.2958790703,0.5788582689,2.8337,1.2958790703,0.5788582689,2.8337,1.4237158306,0.4993015867,1.6151,1.4237158306,0.4993015867,1.6151,1.5695773717,0.6494852553,2.6103,1.5695773717,0.6494852553,2.6103,1.568743343,0.784480729,1.9038
'BOO',3.8447363858,0.2396045866,3.7971,3.7335754203,0.334881044,0.1114,3.7335754203,0.334881044,0.1114,3.6420015586,0.3211159157,2.7957,3.8051637674,0.6685987015,3.098,3.8040802105,0.5300764764,3.7331,3.8040802105,0.5300764764,3.7331,3.7335754203,0.334881044,0.1114,3.7335754203,0.334881044,0.1114,3.8614864893,0.4725334744,2.5167,3.8614864893,0.4725334744,2.5167,3.994629874,0.5814582287,3.6268,3.994629874,0.5814582287,3.6268,3.935484253,0.7049496023,3.6469,3.935484253,0.7049496023,3.6469,3.8051637674,0.6685987015,3.098,3.8051637674,0.6685987015,3.098,3.7366900315,0.8043859341,4.2074,3.7366900315,0.8043859341,4.2074,3.7751485776,0.9049831242,4.1514,3.7751485776,0.9049831242,4.1514,3.7240199201,0.9039058561,4.5711,3.7240199201,0.9039058561,4.5711,3.7366900315,0.8043859341,4.2074
'CAE',1.3282182352,-0.6192929193,4.701,1.2307077369,-0.6482984674,5.1297,1.2307077369,-0.6482984674,5.1297,1.2241901557,-0.7306571369,4.5287,1.2241901557,-0.7306571369,4.5287,1.1817404512,-0.7845908345,5.0008
'CAM',1.8328755476,1.3435098023,4.695,1.6530289548,1.209862836,4.7792,1.6530289548,1.209862836,4.7792,1.2830359363,1.1578978524,4.294,1.2830359363,1.1578978524,4.294,1.0051260843,1.2449846782,4.6368,1.0051260843,1.2449846782,4.6368,1.0014761469,1.1436445542,4.3978,1.0014761469,1.1436445542,4.3978,0.9122352084,1.0461561949,4.3087,1.2830359363,1.1578978524,4.294,1.3239120368,1.0549168193,4.1838,1.3239120368,1.0549168193,4.1838,1.2971592632,0.938150824,4.4473
'CNC',2.2981502385,0.5019567842,4.1992,2.2832697676,0.3746976891,4.6734,2.2832697676,0.3746976891,4.6734,2.2893709279,0.3168621473,4.1036,2.2893709279,0.3168621473,4.1036,2.3495911061,0.2069571695,4.3023,2.2893709279,0.3168621473,4.1036,2.1664589236,0.1603200729,3.6714
'CVN',3.6293750552,0.6011667545,4.7831,3.4799419745,0.7081248058,4.7902,3.4799419745,0.7081248058,4.7902,3.3860726301,0.6687795565,2.8471,3.3860726301,0.6687795565,2.8471,3.2888615374,0.7218117631,4.3682
'CMA',1.9377303527,-0.5114359187,2.4215,1.8692102558,-0.4606483732,1.9628,1.8692102558,-0.4606483732,1.9628,1.7678185359,-0.2916993748,1.0876,1.7678185359,-0.2916993748,1.0876,1.6698428407,-0.3133898686,1.8911,1.6698428407,-0.3133898686,1.8911,1.7308574846,-0.336075528,4.12,1.7308574846,-0.336075528,4.12,1.806994267,-0.4220943209,4.0047,1.806994267,-0.4220943209,4.0047,1.8265995338,-0.505658351,1.416,1.8265995338,-0.505658351,1.416,1.8692102558,-0.4606483732,1.9628,1.7678185359,-0.2916993748,1.0876,1.8157406554,-0.2976527589,4.369,1.8157406554,-0.2976527589,4.369,1.848994038,-0.2728518335,4.0738,1.848994038,-0.2728518335,4.0738,1.8072506712,-0.2101130761,4.2092,1.8072506712,-0.2101130761,4.2092,1.8157406554,-0.2976527589,4.369
'CMI',2.1042819057,0.0407414684,4.5441,2.0041134442,0.0912372189,0.4607,2.0041134442,0.0912372189,0.4607,1.9510651917,0.1446774771,2.8546,1.9510651917,0.1446774771,2.8546,1.9554835764,0.1557794265,4.4592,1.9554835764,0.1557794265,4.4592,1.9445075841,0.161898806,5.1588,1.9445075841,0.161898806,5.1588,1.9510651917,0.1446774771,2.8546
'CAP',5.7030295246,-0.2814616727,2.9409,5.67270857,-0.2908111754,3.766,5.67270857,-0.2908111754,3.766,5.5948548929,-0.2938184194,4.4388,5.5948548929,-0.2938184194,4.4388,5.5237328725,-0.3007675455,4.0838,5.5237328725,-0.3007675455,4.0838,5.3276645317,-0.2579841156,3.2104,5.3276645317,-0.2579841156,3.2104,5.4371199458,-0.4410537256,4.232,5.4371199458,-0.4410537256,4.232,5.4621021643,-0.4698273838,4.2197,5.4621021643,-0.4698273838,4.2197,5.5288893043,-0.4364326346,4.6097,5.5288893043,-0.4364326346,4.6097,5.614144445,-0.3911523446,3.9246,5.614144445,-0.3911523446,3.9246,5.6231102189,-0.3806068602,4.6602,5.6231102189,-0.3806068602,4.6602,5.659580821,-0.3397460288,4.4457,5.659580821,-0.3397460288,4.4457,5.7030295246,-0.2814616727,2.9409,5.3276645317,-0.2579841156,3.2104,5.3147616297,-0.21894909,3.7388
'CAR',1.6753045113,-0.9197137785,0.5536,2.0803409671,-0.9247173375,3.3939,2.0803409671,-0.9247173375,3.3939,2.1926327481,-1.0386373711,1.9996,2.1926327481,-1.0386373711,1.9996,2.4307657471,-1.034548472,2.2822,2.4307657471,-1.034548472,2.2822,2.6925343724,-1.0704509185,3.5298,2.6925343724,-1.0704509185,3.5298,2.7577281295,-1.0766126368,3.3225,2.7577281295,-1.0766126368,3.3225,2.8054296405,-1.1238956867,2.6536,2.8054296405,-1.1238956867,2.6536,2.6779371328,-1.222392336,3.2783,2.6779371328,-1.222392336,3.2783,2.4138078641,-1.2167994397,1.6625,2.4138078641,-1.2167994397,1.6625,2.561717018,-1.1357209802,3.0186,2.561717018,-1.1357209802,3.0186,2.5536223173,-1.0909690686,3.9414,2.7577281295,-1.0766126368,3.3225,2.8514001135,-1.0271832446,3.9412
'CAS',0.0400036499,1.0323660584,2.3579,0.1767427477,0.986763942,2.4107,0.1767427477,0.986763942,2.4107,0.2474368608,1.0597071908,2.1379,0.2474368608,1.0597071908,2.1379,0.3744169753,1.0513061203,2.7146,0.3744169753,1.0513061203,2.7146,0.4991411472,1.1112536973,3.3107
